x-axis,1,2,3
second,Volt,Volt,Volt
+9.89100E-03,+4.02010E-03,+2.41206E-03,-24.12060E-03
+9.90150E-03,+3.21608E-03,+1.80905E-03,-21.10553E-03
+9.91200E-03,+3.21608E-03,+1.60804E-03,-20.10050E-03
+9.92250E-03,+2.41206E-03,+1.60804E-03,-16.08040E-03
+9.93300E-03,+2.01005E-03,+1.20603E-03,-14.07035E-03
+9.94350E-03,+1.60804E-03,+804.02E-06,-16.08040E-03
+9.95400E-03,+1.60804E-03,+0.0E+00,-12.06030E-03
+9.96450E-03,+603.02E-06,+603.02E-06,-12.06030E-03
+9.97500E-03,+0.0E+00,+0.0E+00,-12.06030E-03
+9.98550E-03,-603.02E-06,-603.02E-06,-8.04020E-03
+9.99600E-03,-804.02E-06,-804.02E-06,-8.04020E-03
+10.00650E-03,-1.00503E-03,-1.60804E-03,-4.02010E-03
+10.01700E-03,-804.02E-06,-1.20603E-03,-4.02010E-03
+10.02750E-03,-1.60804E-03,-1.60804E-03,-3.01508E-03
+10.03800E-03,-2.41206E-03,-1.60804E-03,-0.0E+00
+10.04850E-03,-2.41206E-03,-2.41206E-03,+0.0E+00
+10.05900E-03,-3.21608E-03,-2.41206E-03,+2.01005E-03
+10.06950E-03,-3.21608E-03,-3.21608E-03,+4.02010E-03
+10.08000E-03,-4.02010E-03,-3.21608E-03,+8.04020E-03
+10.09050E-03,-4.62312E-03,-3.41709E-03,+5.02513E-03
+10.10100E-03,-4.82412E-03,-4.02010E-03,+10.05025E-03
+10.11150E-03,-5.02513E-03,-4.02010E-03,+11.05528E-03
+10.12200E-03,-6.43216E-03,-4.82412E-03,+12.06030E-03
+10.13250E-03,-5.82915E-03,-4.82412E-03,+15.07538E-03
+10.14300E-03,-6.43216E-03,-5.22613E-03,+16.08040E-03
+10.15350E-03,-7.23618E-03,-5.42714E-03,+16.08040E-03
+10.16400E-03,-7.23618E-03,-5.62814E-03,+16.08040E-03
+10.17450E-03,-8.04020E-03,-6.23116E-03,+20.10050E-03
+10.18500E-03,-8.04020E-03,-6.43216E-03,+22.11055E-03
+10.19550E-03,-8.84422E-03,-7.03518E-03,+21.10553E-03
+10.20600E-03,-9.64824E-03,-7.23618E-03,+24.12060E-03
+10.21650E-03,-9.64824E-03,-7.43719E-03,+28.14070E-03
+10.22700E-03,-9.64824E-03,-8.04020E-03,+28.14070E-03
+10.23750E-03,-10.45226E-03,-8.04020E-03,+29.14573E-03
+10.24800E-03,-10.45226E-03,-8.04020E-03,+32.16080E-03
+10.25850E-03,-11.25628E-03,-8.84422E-03,+32.16080E-03
+10.26900E-03,-12.06030E-03,-9.24623E-03,+34.17085E-03
+10.27950E-03,-12.06030E-03,-9.64824E-03,+36.18090E-03
+10.29000E-03,-12.86432E-03,-9.64824E-03,+40.20100E-03
+10.30050E-03,-13.06533E-03,-11.05528E-03,+40.20100E-03
+10.31100E-03,-13.66834E-03,-10.45226E-03,+42.21105E-03
+10.32150E-03,-13.66834E-03,-10.45226E-03,+44.22111E-03
+10.33200E-03,-14.47236E-03,-11.25628E-03,+44.22111E-03
+10.34250E-03,-15.27638E-03,-11.25628E-03,+48.24121E-03
+10.35300E-03,-15.27638E-03,-11.65829E-03,+48.24121E-03
+10.36350E-03,-16.08040E-03,-12.06030E-03,+51.25628E-03
+10.37400E-03,-16.08040E-03,-12.86432E-03,+48.24121E-03
+10.38450E-03,-16.28141E-03,-12.86432E-03,+55.27638E-03
+10.39500E-03,-16.88442E-03,-13.26633E-03,+56.28141E-03
+10.40550E-03,-17.08543E-03,-13.66834E-03,+60.30151E-03
+10.41600E-03,-17.68844E-03,-13.66834E-03,+56.28141E-03
+10.42650E-03,-18.49246E-03,-14.47236E-03,+60.30151E-03
+10.43700E-03,-18.49246E-03,-14.47236E-03,+62.31156E-03
+10.44750E-03,-19.29648E-03,-14.47236E-03,+64.32161E-03
+10.45800E-03,-19.29648E-03,-14.47236E-03,+64.32161E-03
+10.46850E-03,-20.30151E-03,-15.27638E-03,+64.32161E-03
+10.47900E-03,-20.90452E-03,-15.27638E-03,+68.34171E-03
+10.48950E-03,-20.90452E-03,-16.08040E-03,+68.34171E-03
